loan_amount,income,credit_score,employment_years,debt_to_income,years_at_current_address,number_of_dependents,age,gender,race,age_group,loan_approved
112459.61815128227,58691.6535889113,358,8,1.9161092127165664,13,2,46,Male,White,31-50,0
49826.95141443075,29669.65890330803,342,0,1.6793907734771858,17,3,34,Female,White,31-50,0
97395.53004980511,55988.96488428684,467,1,1.7395486816213477,18,0,60,Male,White,50+,0
180918.67148389292,77627.68226823382,483,5,2.330594785230719,5,1,49,Female,White,31-50,0
99447.89348945067,138231.06846920605,608,4,0.7194322853086015,4,1,63,Female,Asian,50+,1
96781.3008746578,44590.396960189544,396,2,2.1704516548947628,15,4,27,Male,White,18-30,0
74352.49273501794,27140.599246941067,380,3,2.7395302534964467,13,3,24,Male,White,18-30,0
58051.87373693031,90076.85287074189,440,1,0.6444704925496604,12,1,56,Male,White,50+,0
25568.117896446394,30022.44798652424,344,2,0.8516333480841669,1,0,39,Female,White,31-50,0
110322.56317285205,48142.578828219244,405,3,2.2915798417550786,1,0,32,Male,White,31-50,0
83862.75863819175,52637.79923315879,419,11,1.593204120611544,11,1,41,Female,Black,31-50,0
87251.08960210333,57825.39241625551,431,1,1.508871552034221,0,3,26,Male,Asian,18-30,0
71189.57012012333,84506.37282401655,462,10,0.8424165863605897,18,0,40,Female,White,31-50,0
75163.69875636038,42539.267046478046,366,5,1.7669251017944703,15,0,43,Male,Black,31-50,0
42626.84697529033,52215.53703419183,562,0,0.8163632779909431,6,1,40,Male,Black,31-50,0
100560.09281916343,59448.44964782475,464,6,1.691551140776351,6,3,68,Female,Hispanic,50+,0
155441.78680781528,64524.41632062567,449,0,2.409038247404142,15,1,37,Female,White,31-50,0
72034.12603889042,62875.608629922805,414,29,1.1456608947179086,5,2,45,Male,White,31-50,0
126726.51275142479,74458.92332992819,426,10,1.7019654204493182,17,1,62,Female,White,50+,0
272081.36930382444,91301.24974466527,476,1,2.9800399234920896,0,0,25,Male,Black,18-30,0
161506.92567013824,72861.60200958882,460,1,2.216626058385093,0,0,36,Female,Hispanic,31-50,0
195557.15025154004,75116.2927596604,356,2,2.6033919282629965,13,3,46,Female,White,31-50,0
41722.603546661274,27143.378685367126,300,2,1.5371190164013644,5,3,65,Male,White,50+,0
148559.03569213615,61396.852437162954,390,2,2.4196523078146384,5,1,56,Male,Asian,50+,0
45754.59289623938,76096.21260874295,462,1,0.6012729323533046,3,1,35,Male,Hispanic,31-50,0
69590.50112625565,86203.89121042774,460,4,0.8072779563556125,11,3,40,Male,Asian,31-50,0
42679.40570656434,42354.27387284353,458,0,1.0076764823001554,17,2,59,Female,Hispanic,50+,0
64808.58759179014,43065.62364309553,312,9,1.5048798115380488,9,0,57,Male,White,50+,0
117473.70824975535,44933.98368360385,352,8,2.614362195814408,2,1,28,Male,White,18-30,0
106921.32176993333,78292.48888208282,532,3,1.3656651269698261,2,2,51,Female,Black,50+,0
214514.8622000737,100402.31336537405,507,9,2.136552983788657,7,1,40,Female,White,31-50,0
111023.39152167493,48838.29151533079,441,1,2.2732857370087087,0,4,46,Male,White,31-50,0
185295.17589028634,94275.92716967298,591,0,1.9654558852208537,17,3,37,Male,Black,31-50,0
88723.04264061243,63687.26528761643,392,4,1.3931049204253405,14,0,68,Male,White,50+,0
109305.45300497142,56266.64072452631,407,3,1.9426333542838607,19,2,61,Male,Hispanic,50+,0
73028.07556680207,53868.86170748982,394,4,1.3556639819743657,16,1,29,Female,White,18-30,0
61720.45583213489,86968.8843314068,376,11,0.7096843463800302,10,2,39,Male,Asian,31-50,0
210109.99533838063,70459.18664956516,425,17,2.982009945465036,12,2,49,Female,White,31-50,0
152812.37554002687,186822.21353063715,717,5,0.8179561340812773,19,1,37,Male,White,31-50,1
26622.318945586576,39100.38836376885,405,7,0.6808709595901434,9,3,40,Female,Black,31-50,0
209178.09147305423,77578.90690713238,486,0,2.69632687301789,12,2,63,Female,White,50+,0
57653.46642336863,45954.15256553864,373,0,1.2545866522322378,16,3,38,Female,Black,31-50,0
82411.28242232796,38768.23506851787,344,6,2.125742435183769,0,0,66,Male,Hispanic,50+,0
78755.32294009738,59549.69371721717,482,2,1.3225143241555821,19,1,34,Male,White,31-50,0
94825.7297658198,64130.55713568191,403,2,1.478635676986178,15,2,28,Male,White,18-30,0
297577.98967678816,257580.29546590787,829,1,1.1552824300419913,15,4,48,Female,White,31-50,1
74135.7316585747,54607.53152062796,417,4,1.3576100144825256,2,1,31,Female,White,31-50,0
51950.80979240206,34027.035019139505,441,1,1.5267510014663577,1,0,55,Female,Asian,50+,0
157923.59647860247,68631.39477099174,485,4,2.301040172730857,5,1,57,Female,Hispanic,50+,0
37746.26165164083,21219.587679434542,300,0,1.7788404855869795,10,1,46,Female,Black,31-50,0
163482.80675982233,57183.55343694616,354,0,2.8589130428924423,2,3,27,Male,Black,18-30,0
36497.22311676294,60355.818902940984,449,2,0.6047009845969388,0,2,45,Female,White,31-50,0
156574.8921672393,89080.89704914068,474,1,1.7576708065800704,10,4,39,Male,Asian,31-50,0
191002.59194101897,97422.36902537139,472,10,1.9605619720792953,12,2,44,Male,Black,31-50,0
130354.17821774093,46546.87696476194,443,0,2.800492465185685,4,0,27,Male,Black,18-30,0
34589.92662052367,55530.793998570545,420,0,0.622896309053569,17,2,50,Male,Hispanic,31-50,0
78936.59158464307,40820.49589787659,384,3,1.9337489623380397,14,2,46,Male,White,31-50,0
89724.64248840454,34063.05764824287,407,3,2.6340748213198926,17,4,38,Female,Hispanic,31-50,0
77236.63732983125,69908.84021560379,421,0,1.1048193202980914,14,0,67,Male,White,50+,0
85222.44199104738,31672.599775674043,441,0,2.6907308713098437,19,0,45,Female,White,31-50,0
26648.600886430828,48663.597731097696,357,22,0.5476085231857295,19,0,32,Male,White,31-50,0
84860.92068812369,36403.23852194773,405,5,2.3311365728343243,19,1,47,Male,Asian,31-50,0
223261.9963833656,78813.65858677425,529,2,2.8327830529216325,6,0,55,Male,Hispanic,50+,0
315817.2612826075,147371.96584431158,525,3,2.1429941541001556,16,2,49,Male,Black,31-50,0
49895.77855417737,31232.234846331387,345,1,1.59757310995112,7,3,24,Female,Black,18-30,0
14512.979369824998,23706.17302863389,404,2,0.6122025411817951,12,1,32,Male,White,31-50,0
157515.25479223562,56249.7320964173,470,5,2.8002845333065722,15,1,59,Female,Asian,50+,0
101124.13382840477,60345.93685898498,412,10,1.675740556728937,9,3,35,Male,White,31-50,0
38237.534581670254,66791.4029826977,396,1,0.57249186083987,13,1,47,Female,White,31-50,0
106552.76573415949,47898.5131584017,443,9,2.2245526783219045,5,0,69,Female,White,50+,0
92319.14327290228,54159.04912128836,467,0,1.7045931339406455,19,1,42,Female,Hispanic,31-50,0
58343.276323605365,71952.05009730351,385,1,0.8108632936060268,6,1,60,Male,Black,50+,0
104325.71946699105,100731.6617953684,441,0,1.035679523275649,5,0,51,Male,White,50+,0
14895.53948718148,22527.129442155332,356,0,0.6612267011396157,16,2,29,Male,White,18-30,0
96376.41426267868,49788.05030399843,431,12,1.935733849271434,7,4,41,Female,Hispanic,31-50,0
136928.76514157822,66629.61297503542,418,3,2.0550736981300233,11,2,69,Male,White,50+,0
66755.87283582613,37835.834973408266,409,0,1.7643557458886108,3,1,53,Male,Black,50+,0
361795.0193519147,142284.6369553271,549,16,2.5427553325065375,9,1,43,Female,Asian,31-50,0
115590.14324082542,43577.44852613975,300,10,2.652522053270034,5,3,28,Male,White,18-30,0
119592.21904143521,58650.63356504637,396,7,2.0390609917078164,6,3,30,Female,White,18-30,0
42053.36664981501,79063.85123056026,461,13,0.5318911992685764,7,1,66,Male,Black,50+,0
99705.2230709606,44549.56219594059,375,1,2.2380741393693393,2,1,22,Male,Hispanic,18-30,0
36744.216544857845,23782.694565836955,300,9,1.544998042300879,7,2,50,Female,White,31-50,0
92485.99384137696,48323.474522958815,305,5,1.9138937080659675,14,1,29,Male,Asian,18-30,0
212651.47783218996,100179.64246341852,474,10,2.122701505047211,0,0,25,Female,White,18-30,0
69594.18424135166,50592.18701864346,446,7,1.375591535817692,12,1,56,Male,White,50+,0
109514.06687564553,39213.754693478455,441,2,2.7927462629294855,17,1,24,Male,Black,18-30,0
79414.58325240148,95114.44262289359,549,7,0.834937166874453,14,0,66,Female,Hispanic,50+,0
110567.05162842157,50747.24207047577,360,1,2.1787795182025933,6,0,61,Female,White,50+,0
23702.50778215073,46393.72969387922,335,1,0.5108989498914511,14,0,28,Female,Hispanic,18-30,0
181405.7720712183,64519.839512668346,453,0,2.811627763512952,2,2,48,Male,White,31-50,0
68770.36935354937,88024.90852324748,507,13,0.7812603330952288,13,2,22,Female,White,18-30,0
145215.6354728773,196979.85938441564,713,1,0.7372105753689367,19,0,48,Male,White,31-50,1
120654.84789334705,90546.43154164415,380,3,1.3325190826306106,3,3,37,Male,Hispanic,31-50,0
153327.1185165162,106928.96165523164,470,2,1.4339157150977015,3,1,59,Female,White,50+,0
48153.2001467497,46491.13371066199,391,16,1.0357501808071965,2,0,28,Male,White,18-30,0
70364.2139093607,35848.82058980254,396,2,1.962804152317812,4,0,65,Female,White,50+,0
99281.27352791537,61769.542046306284,461,7,1.6072852451049089,10,2,44,Male,Hispanic,31-50,0
36982.18632448921,63170.01097497055,433,9,0.5854389726027185,7,0,62,Male,Black,50+,0
45362.38692329819,34917.50747715654,386,2,1.2991301556382515,1,0,32,Male,Hispanic,31-50,0
138554.95781641375,54849.740524166045,413,2,2.526082283932926,15,2,63,Female,White,50+,0
162605.17564856127,73105.49404584615,480,6,2.2242538371546714,9,1,54,Female,Black,50+,0
165774.9227782878,71696.46319229365,459,12,2.3121771339497013,17,2,57,Female,White,50+,0
172988.36976067896,77044.92148935,457,7,2.245292310208809,6,2,58,Female,Hispanic,50+,0
88462.55295886472,69250.27291611298,425,1,1.2774325534575832,4,4,62,Female,Asian,50+,0
34811.139329185724,46466.907444756565,396,10,0.7491598051919398,6,0,38,Female,White,31-50,0
54696.41419873704,46307.05881567054,416,2,1.18116796008274,5,0,56,Male,Black,50+,0
84804.6483593893,32876.858526350654,379,4,2.579463250462898,0,4,69,Male,White,50+,0
431313.9781887923,146149.8171742331,611,8,2.951176994457678,10,2,26,Male,White,18-30,0
104559.5590982053,60278.163270415345,487,1,1.7346175368539034,12,2,69,Female,White,50+,0
28051.2523055567,53507.30534691028,420,7,0.5242508873076055,11,0,53,Female,White,50+,0
31991.22167479545,37631.77149977193,342,4,0.8501120303355726,0,0,24,Male,White,18-30,0
339146.1243840412,259841.9787432952,850,11,1.3052014382906645,14,0,68,Female,Black,50+,1
68142.06896176565,35008.14346682028,301,0,1.946463371482374,0,1,56,Female,White,50+,0
33230.48843942361,48318.80190055876,342,2,0.6877341145132849,2,0,35,Male,Black,31-50,0
210697.3627869431,73711.81800288869,464,8,2.858393246774704,14,1,69,Female,White,50+,0
114189.62814757317,80830.24411862822,487,0,1.412709183211002,8,1,52,Female,White,50+,0
268858.9557961008,96661.07121223518,431,0,2.7814605448120577,13,0,52,Male,Hispanic,50+,0
362371.2756405119,147827.9318712138,576,23,2.4513045068925545,7,0,38,Female,White,31-50,0
184201.10345078015,77116.98454710483,423,1,2.388593181288953,3,1,45,Male,White,31-50,0
71217.66538824064,35312.22852305894,346,18,2.01679894945558,19,0,44,Female,Black,31-50,0
108836.9473050189,52655.576976874545,452,1,2.0669595426296112,19,0,39,Female,White,31-50,0
146308.63389400355,69836.78713662644,474,2,2.09500808804062,5,0,35,Female,White,31-50,0
348897.1606336243,168402.6337902893,635,6,2.071803467563955,0,1,36,Male,White,31-50,1
56087.29419401538,29765.26119498478,332,5,1.8843205784959032,17,2,36,Female,Asian,31-50,0
324005.02769852185,109238.4353694131,450,4,2.9660350462072222,5,0,27,Female,Black,18-30,0
152685.7507281835,65509.94124065408,502,3,2.3307264185642405,13,2,48,Male,Black,31-50,0
222322.0971377549,91027.34798111746,511,9,2.442365970981303,10,3,36,Female,Black,31-50,0
152550.51613544533,56897.27009268596,378,1,2.6811570377091853,16,2,57,Male,White,50+,0
40828.59888685549,39292.29351791881,414,2,1.0390994068146229,8,0,29,Female,White,18-30,0
61836.94387910376,87154.38713270068,470,0,0.709510397737652,6,1,36,Male,Hispanic,31-50,0
141788.4242848358,83051.44495893922,451,4,1.7072360914964966,13,2,24,Male,White,18-30,0
173782.51989720893,97346.15203201889,516,1,1.785201739048183,16,4,68,Male,White,50+,0
153032.02808169456,59477.16178541032,381,2,2.5729544498747945,7,4,34,Female,White,31-50,0
71395.28100964753,44359.802459849096,371,3,1.6094589482058392,15,1,62,Male,White,50+,0
52925.4544382969,27463.318004583463,360,0,1.927132563860782,11,2,55,Female,Asian,50+,0
163938.41808094492,90191.15434107555,455,0,1.8176773462836455,11,3,45,Male,White,31-50,0
44072.99597028711,74009.20388096782,481,5,0.5955069593934776,4,3,61,Male,White,50+,0
75289.49472343898,36942.158460416926,467,2,2.038037241492285,4,1,53,Male,White,50+,0
117554.95062709463,45739.29999010119,353,10,2.5701082144356304,13,0,53,Female,Asian,50+,0
42374.11426351464,47411.52369313817,311,5,0.8937513701895096,5,0,51,Male,White,50+,0
56644.17358385557,28524.190166165543,300,0,1.9858293348164895,6,1,34,Female,White,31-50,0
78927.66643922971,39781.56136737622,372,4,1.9840263611160358,16,2,22,Female,Black,18-30,0
30923.823598758532,33964.96467544769,334,0,0.9104624101408969,8,4,55,Female,Black,50+,0
39394.53791299369,48715.88779982661,407,7,0.80865893432684,12,3,36,Male,White,31-50,0
122088.37414156948,41384.06783471645,389,23,2.950129857441212,8,0,65,Male,White,50+,0
39396.78219071763,26542.368314461295,300,3,1.4842979241325938,15,2,35,Female,White,31-50,0
175887.83137037785,164603.5468488295,538,5,1.0685543218088231,3,0,50,Male,White,31-50,1
103972.55837327156,112001.8161213114,538,1,0.9283113611359374,1,2,55,Female,White,50+,0
87970.64833429408,40558.079569009264,387,2,2.1690042839580874,12,2,39,Male,White,31-50,0
138842.48195380293,68611.17479451634,415,9,2.023613243318197,12,0,28,Female,White,18-30,0
155576.00846279916,73771.85320182983,364,0,2.1088803074685436,18,0,50,Female,White,31-50,0
78202.72629670407,108612.62449598478,540,1,0.7200150687786308,11,0,52,Female,Black,50+,0
108706.12351488388,39763.2137676382,443,2,2.7338364587460924,3,0,46,Male,Asian,31-50,0
152278.62985017832,103368.27667403826,520,6,1.4731659920226208,9,3,59,Female,Black,50+,0
58429.634333208436,45526.38595236182,348,2,1.2834235160758949,15,0,35,Male,White,31-50,0
50838.82689389742,30701.56157496435,363,13,1.655903618119348,18,0,29,Male,White,18-30,0
126859.85332908868,85997.05063083343,403,0,1.4751651643690706,7,0,48,Female,Asian,31-50,0
303551.84613912157,114162.62113347271,581,2,2.658942507847865,5,3,23,Female,White,18-30,0
500000.0,218371.82033661605,740,6,2.2896727207258674,3,1,38,Female,White,31-50,1
41363.89225517829,32864.13982763275,300,1,1.2586330411240154,6,0,58,Female,White,50+,0
225872.42600750344,84919.56917842715,454,5,2.659839518649887,13,2,35,Male,Black,31-50,0
119699.58325114178,48781.15640864647,420,0,2.4538078238326677,12,1,46,Male,Black,31-50,0
250421.86103061284,88581.59248649454,460,0,2.8270191808619045,4,1,51,Female,White,50+,0
31985.87360211774,28702.951161392717,343,0,1.1143757804647196,8,2,50,Male,White,31-50,0
61854.389177748206,31844.345571124017,302,13,1.9423978753024478,2,0,41,Male,Asian,31-50,0
48192.25567386018,40621.8991627261,409,4,1.1863614618511116,9,3,42,Male,White,31-50,0
159465.28887767732,62285.38103051555,392,7,2.5602362262109355,14,1,43,Male,Black,31-50,0
22305.419772784415,43454.05129468043,300,2,0.5133104764276606,19,1,56,Male,Black,50+,0
159165.8536633186,83243.65360440667,447,4,1.91204790721599,16,0,58,Male,Black,50+,0
134871.22121599066,100052.19803430789,549,3,1.348008578179795,5,3,37,Male,White,31-50,0
105588.07714466727,80804.56743905866,442,14,1.3067092676945506,2,1,64,Male,White,50+,0
284120.87267338333,134509.99934464137,655,6,2.1122658096622926,17,0,38,Female,White,31-50,0
193766.08703040387,73711.44182182441,468,6,2.628711123284985,4,0,37,Male,Hispanic,31-50,0
65915.40838057536,32583.185263612453,382,0,2.022988478483316,12,1,23,Male,Asian,18-30,0
311696.8876186129,118383.92892272216,530,3,2.632932446616806,0,2,25,Female,White,18-30,0
51386.35447459825,44241.647793761425,385,3,1.161492779702575,16,3,42,Male,White,31-50,0
169787.6481873357,94391.77790183478,475,13,1.7987546369124527,2,2,60,Female,Asian,50+,0
213886.33933096795,131513.8052892149,547,1,1.62634134766769,18,1,55,Female,Black,50+,0
39806.652526051184,75232.90685390477,477,1,0.5291122487577405,19,0,51,Male,Hispanic,50+,0
53614.30036316246,28336.91338020305,309,2,1.8920303578518503,11,2,27,Male,White,18-30,0
81481.61246524613,37831.36943742108,321,1,2.153810810365437,7,4,38,Female,White,31-50,0
229661.32370660227,116003.10459061619,475,0,1.979786011047675,7,1,60,Female,Black,50+,0
128783.5772895915,55019.26398587843,512,9,2.3406997469585535,14,0,46,Male,Black,31-50,0
120144.5489126431,62304.36505884418,451,4,1.9283488211326927,10,0,26,Female,White,18-30,0
58352.676507748685,87501.58689129831,490,9,0.6668756371268922,19,0,26,Male,White,18-30,0
67093.8718990795,84809.38018402018,416,8,0.7911138102117784,0,1,41,Female,White,31-50,0
137054.0387153076,68830.33938782281,468,1,1.991186443859881,15,3,37,Male,White,31-50,0
64053.391963932845,53942.061501917415,402,3,1.1874479799341005,13,0,62,Female,White,50+,0
35800.69669897792,51208.75421295413,413,0,0.6991128225869145,6,1,58,Female,Asian,50+,0
144722.57604024056,91945.3274600083,435,12,1.574006858621367,5,1,61,Female,White,50+,0
148916.39854190932,78966.95600541683,465,2,1.8858064952091385,3,3,30,Male,Hispanic,18-30,0
69591.21352310735,52646.23471873505,384,2,1.3218649708740164,7,1,26,Male,White,18-30,0
236673.44098336712,102853.00958061281,467,1,2.3010842555644446,18,0,63,Male,Black,50+,0
118408.88746120445,56133.212664357925,448,3,2.1094265202531117,2,0,23,Male,Asian,18-30,0
52098.16184669524,39111.38628177395,301,1,1.3320459027291798,3,1,30,Male,White,18-30,0
97794.92444927196,40966.69303537452,410,2,2.3871813222714016,12,3,64,Female,White,50+,0
77875.36635275683,36703.58017896659,407,8,2.1217376063325886,1,0,57,Male,White,50+,0
109391.28310927523,52249.99069276577,360,8,2.0936134467947554,10,1,43,Male,White,31-50,0
208987.69515235626,110953.01908015186,480,1,1.88356925196767,15,2,43,Female,Black,31-50,0
21156.258711522627,40032.720431085785,368,3,0.528474170221382,9,1,43,Female,Asian,31-50,0
147455.19401369136,65790.97043788164,445,10,2.241267958692223,14,0,55,Female,White,50+,0
62091.91040161329,43116.253966266304,378,0,1.4401044777728913,9,3,50,Female,White,31-50,0
150159.15993990336,52567.086943118375,426,10,2.8565242753966396,1,1,59,Male,White,50+,0
71617.52490544721,28140.902276824196,444,1,2.5449619276930133,5,2,67,Male,Black,50+,0
105596.09009614208,53622.867332798734,381,5,1.9692361738282806,13,2,54,Female,White,50+,0
61436.99618686481,54347.142218877954,322,4,1.1304549545481737,1,4,39,Female,White,31-50,0
79173.31082690442,78444.2901348578,498,4,1.0092934831941665,9,1,28,Male,Black,18-30,0
90441.40465523256,66945.92323791253,518,9,1.3509620941938727,16,1,22,Female,Black,18-30,0
55624.12377320611,32886.053382236474,385,0,1.6914198589500464,7,1,54,Male,White,50+,0
127687.68106723526,102960.33768379522,451,2,1.2401637750973677,15,1,22,Male,Black,18-30,0
118880.123996741,66512.92177082611,426,3,1.787323738481207,13,0,45,Male,White,31-50,0
60393.93197320051,66118.0300932933,376,8,0.9134260637829648,9,4,25,Female,White,18-30,0
175478.8529331363,59599.87902726054,451,1,2.9442820320637497,12,3,25,Female,Hispanic,18-30,0
35579.02404035134,46217.84585434716,324,8,0.7698113874124847,0,1,39,Male,Black,31-50,0
188929.3724982892,66762.79009880361,418,2,2.82986034913593,9,1,48,Female,White,31-50,0
211432.9518614294,75947.24381998254,401,1,2.783945028506737,11,0,64,Male,White,50+,0
45331.451075994286,24998.026339832926,356,7,1.813401204548745,16,3,53,Male,White,50+,0
105751.97402166208,45735.01981407502,373,0,2.312275679590211,13,1,54,Female,White,50+,0
83812.41856207092,52708.2102596448,414,3,1.5901207449314696,4,1,49,Female,White,31-50,0
141221.95990450037,68055.94066822111,437,0,2.0750864438560956,18,3,63,Female,White,50+,0
146946.82679382927,108733.53149594963,468,2,1.3514398435527968,4,1,62,Female,White,50+,0
51000.38705939803,40705.951640844185,412,4,1.2528975494636134,14,3,57,Female,Black,50+,0
90814.69266829478,46677.572245230695,390,4,1.9455744654237843,12,1,27,Female,Black,18-30,0
80876.07005661986,46338.709295606495,343,2,1.745324185459951,16,2,37,Male,Black,31-50,0
78156.69511774703,40104.19434463095,492,2,1.9488409228749524,0,1,55,Male,White,50+,0
61237.13876965092,50332.52424735378,424,1,1.2166514532175574,13,1,44,Male,Asian,31-50,0
124769.27281135677,88027.1976570069,468,3,1.417394579542488,3,4,63,Male,Hispanic,50+,0
25090.19936314728,35351.01035254474,441,15,0.7097449015722732,8,2,45,Female,Hispanic,31-50,0
46768.62506045223,74154.58632009973,540,9,0.6306909306805143,16,1,34,Male,Hispanic,31-50,0
28983.589538784745,25566.773696719283,343,0,1.1336428241825407,2,0,39,Male,Asian,31-50,0
31004.73153284192,45221.639523641534,407,0,0.6856171483263644,12,0,34,Male,White,31-50,0
38564.1026438036,50779.872777589466,352,13,0.7594367715868516,11,2,58,Female,White,50+,0
350307.32348131697,138334.48508933038,569,3,2.5323210134848426,15,1,64,Male,Black,50+,0
31165.570298302835,52187.529539722236,394,3,0.5971842425417233,3,3,60,Female,Black,50+,0
42947.13969673713,20000.0,349,7,2.1473569848368568,17,1,63,Male,Black,50+,0
26036.403143238764,22038.70592198,360,1,1.1813943720385014,2,1,38,Male,White,31-50,0
163147.127040951,60901.604095174334,449,3,2.678864201770316,16,2,36,Female,White,31-50,0
139361.76479777787,81380.04934390503,474,17,1.7124807114437488,0,1,39,Female,White,31-50,0
91305.16745210376,72238.46424613666,383,5,1.2639411483195644,18,3,44,Male,Asian,31-50,0
116808.02722688546,65106.85048863364,383,0,1.7940973392235864,3,1,51,Female,White,50+,0
155758.74216581095,107058.4042617651,486,0,1.4548950476131721,16,0,55,Female,White,50+,0
87352.0354716738,45716.034955104464,377,1,1.9107526616745756,6,1,25,Male,White,18-30,0
73649.99185991481,93662.69700436924,539,7,0.7863321708158706,1,0,24,Female,White,18-30,0
79228.69174822446,26475.9633638068,300,1,2.992476257031378,11,1,28,Female,Hispanic,18-30,0
59557.77895315362,38083.107250111054,358,0,1.563889694241794,4,0,39,Female,Black,31-50,0
33246.701202568336,24257.4557454976,396,14,1.3705765992684218,15,2,63,Female,Hispanic,50+,0
118751.4554245697,52186.40762643468,389,0,2.2755246207906623,7,0,28,Female,White,18-30,0
82477.49296618524,58505.11067481886,440,0,1.4097485162383312,7,0,61,Female,Black,50+,0
163746.40106271976,63389.32469947076,419,1,2.583185762571894,12,1,27,Female,White,18-30,0
101012.37840306328,61755.707319355766,436,1,1.635676810901063,13,0,43,Female,Black,31-50,0
86565.12992594409,37655.086910050006,363,2,2.2988960331635875,10,0,22,Female,White,18-30,0
41845.43394485466,54441.36760594157,442,12,0.7686330411047164,5,1,25,Female,White,18-30,0
74061.7660840057,28318.67232975204,300,10,2.6152979638877794,15,0,67,Female,Black,50+,0
276914.50058062334,118375.19615674077,518,3,2.3392949669452747,14,0,64,Male,Asian,50+,0
52947.60393203397,51440.80270891876,417,2,1.0292919461549142,15,0,50,Female,White,31-50,0
40476.040308679345,46889.87003959926,420,4,0.8632150243644666,12,3,42,Female,Hispanic,31-50,0
171044.45790710583,132517.5229338948,639,1,1.2907308718140609,11,2,47,Male,White,31-50,1
94593.7168644361,32172.802547030104,344,0,2.9401764650797606,17,1,35,Female,White,31-50,0
38950.88112660391,34105.24429141557,442,14,1.1420789364176467,17,3,30,Male,White,18-30,0
56770.94696073133,34609.71969254142,336,1,1.6403180223665832,13,0,68,Male,White,50+,0
33281.834113517725,57876.36110646476,482,1,0.5750505642933408,1,1,33,Female,White,31-50,0
110929.42087079385,74296.25419401687,489,3,1.4930688239155814,1,3,63,Male,White,50+,0
167121.5280821729,86667.80311066231,427,3,1.928300038582757,2,2,27,Female,White,18-30,0
500000.0,216641.16770172407,748,0,2.307963926267283,7,4,41,Female,Asian,31-50,1
35836.80224700322,20000.0,337,0,1.791840112350161,10,3,45,Male,White,31-50,0
206816.16794927773,81175.42191555907,493,2,2.5477683154442197,11,0,48,Male,Hispanic,31-50,0
84643.72116391265,45316.872963166665,379,5,1.8678191064222516,3,4,59,Male,White,50+,0
26882.541859240515,44658.16451893028,373,1,0.6019625335887953,8,3,29,Female,Black,18-30,0
56547.27865809446,43919.51072029474,456,2,1.287520687974435,16,1,22,Female,White,18-30,0
73697.37336221637,38010.40300744589,371,4,1.938873769577758,15,4,45,Female,White,31-50,0
399844.6798587609,139004.6155978871,619,10,2.876484914827811,16,0,68,Male,White,50+,0
241563.4743895634,91230.87528009353,471,1,2.647825899378083,14,2,28,Female,White,18-30,0
64866.53738436882,60572.6039180947,504,0,1.0708890354471192,19,0,40,Male,White,31-50,0
123569.5588775302,117654.52750476562,501,3,1.0502745750479088,6,0,43,Female,Black,31-50,0
28188.338526897936,28105.92022656873,325,6,1.0029324177847518,9,1,56,Male,Hispanic,50+,0
86378.62458897803,30780.831900506306,437,0,2.806247240756258,3,1,51,Female,Hispanic,50+,0
53031.05716042769,20151.139847774026,318,2,2.6316653827543015,13,2,50,Male,Black,31-50,0
102862.25992981464,42204.94739236697,464,0,2.437208580632372,13,1,43,Female,White,31-50,0
96194.96801974122,64915.99077651495,474,0,1.4818377855605689,13,1,32,Male,White,31-50,0
110999.8051627929,63033.98402901834,418,3,1.760951760746917,13,0,41,Female,White,31-50,0
107150.32658144762,64516.15622522299,338,1,1.660829361987882,19,2,50,Female,White,31-50,0
33515.97941457773,29568.698109476598,358,9,1.1334952688984317,17,3,62,Male,White,50+,0
157684.33092433022,89462.72806347763,484,4,1.7625701153719173,14,2,63,Female,White,50+,0
38893.60411918687,67495.33471370311,493,3,0.5762413696318862,18,2,55,Female,White,50+,0
71655.5747261844,86381.35567721556,552,2,0.8295259337436479,12,1,22,Male,White,18-30,0
63130.14217787493,23239.737395041007,312,3,2.716473990422366,11,1,52,Male,Hispanic,50+,0
166459.8605107992,69964.65251332926,479,0,2.3791994175785582,18,1,51,Female,Hispanic,50+,0
51482.03073486961,33061.25659038577,404,11,1.5571710226477178,18,4,69,Male,White,50+,0
88005.91926103302,49086.45321227445,451,31,1.792875905709693,19,2,39,Female,Asian,31-50,0
111452.33710500297,78212.31925202649,481,1,1.4249972148999435,1,1,38,Male,Asian,31-50,0
147383.22307559676,62664.27597793213,328,0,2.351949667901681,2,1,59,Female,White,50+,0
96238.19206319956,39113.77595399698,370,0,2.4604679480801988,9,1,35,Male,White,31-50,0
144642.6572029716,60062.23646912546,362,5,2.408212975507898,4,2,44,Female,White,31-50,0
64213.98332637491,27840.08986571128,345,5,2.306529312086124,11,1,46,Female,Asian,31-50,0
107616.7531861384,106418.39198453577,561,9,1.0112608467319895,6,2,36,Female,Hispanic,31-50,0
72670.89220920923,54033.418230368945,423,6,1.344924948101197,8,1,67,Female,White,50+,0
175405.79843681844,104744.04349182035,566,2,1.6746135874591874,1,1,43,Male,White,31-50,0
61061.79773268827,46015.52674495754,409,4,1.326982478569139,9,3,24,Female,White,18-30,0
110017.66024540275,46083.581035613264,327,5,2.387350500395822,5,1,40,Male,White,31-50,0
54073.44835162131,40859.989307326076,300,3,1.3233838106248867,11,4,65,Male,White,50+,0
78460.82431431182,92789.33298141861,493,3,0.8455802169633428,5,0,55,Male,Hispanic,50+,0
